host_response_rate,host_acceptance_rate,host_is_superhost,host_identity_verified,latitude,longitude,accommodates,bathrooms,bedrooms,beds,amenities,price,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,distance_from_metro(meters),bathroom_is_private,a few days or more,within a day,within a few hours,within an hour,Entire home/apt,Hotel room,Private room,Shared room,1Ο ΝΕΚΡΟΤΑΦΕΙΟ,ΑΓΙΟΣ ΕΛΕΥΘΕΡΙΟΣ,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,ΑΚΡΟΠΟΛΗ,ΑΜΠΕΛΟΚΗΠΟΙ,ΑΝΩ ΚΥΨΕΛΗ,ΑΝΩ ΠΑΤΗΣΙΑ,ΒΟΤΑΝΙΚΟΣ,ΓΚΑΖΙ,ΓΚΥΖΗ,ΓΟΥΒΑ,ΓΟΥΔΙ,ΕΛΛΗΝΟΡΩΣΩΝ,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,ΖΑΠΠΕΙΟ,ΘΗΣΕΙΟ,ΙΛΙΣΙΑ,ΚΕΡΑΜΕΙΚΟΣ,ΚΟΛΟΚΥΝΘΟΥ,ΚΟΛΩΝΑΚΙ,ΚΟΛΩΝΟΣ,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,ΚΥΨΕΛΗ,ΛΥΚΑΒΗΤΤΟΣ,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,ΝΕΑ ΚΥΨΕΛΗ,ΝΕΟΣ ΚΟΣΜΟΣ,ΝΙΡΒΑΝΑ,ΠΑΓΚΡΑΤΙ,ΠΑΤΗΣΙΑ,ΠΕΔΙΟ ΑΡΕΩΣ,ΠΕΝΤΑΓΩΝΟ,ΠΕΤΡΑΛΩΝΑ,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,ΠΟΛΥΓΩΝΟ,ΠΡΟΜΠΟΝΑ,ΡΗΓΙΛΛΗΣ,ΡΙΖΟΥΠΟΛΗ,ΣΕΠΟΛΙΑ,ΣΤΑΔΙΟ,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ
67.0,100.0,1,0,37.989779999999996,23.74611,4,1.0,2.0,3.0,21.117132867132867,44.0,1,7,7,0,0,319.31852514983984,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,1,1,37.97189,23.72137,4,1.0,1.0,2.0,19.513014763014766,40.0,0,5,5,0,0,352.1307072598745,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,1,1,37.973240000000004,23.71961,4,1.0,1.0,2.0,19.02428127428127,40.0,0,5,5,0,0,359.84908948366797,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,1,1,37.973009999999995,23.72105,4,1.0,1.0,3.0,18.939393939393934,40.0,0,5,5,0,0,269.6466248626237,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,1,0,37.971090000000004,23.7304,3,1.5,1.0,2.0,9.196775446775447,89.0,1,3,3,0,0,631.7907127154026,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86.0,100.0,1,1,37.98008,23.749489999999998,6,1.0,2.0,3.0,18.36013986013986,50.0,1,1,1,0,0,385.7928758545825,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,1,1,37.97477,23.71323,2,1.0,1.0,2.0,19.710178710178713,50.0,0,2,2,0,0,883.0768805374672,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97.0,100.0,1,1,37.96413,23.71748,6,1.5,2.0,3.0,19.54370629370629,41.0,1,33,33,0,0,236.80409276891442,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,99.0,1,1,37.9821,23.714660000000002,4,2.0,1.0,2.0,19.93648018648019,48.0,1,4,4,0,0,856.9685462709531,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,99.0,1,1,37.9821,23.714660000000002,2,1.0,1.0,1.0,19.667249417249423,44.0,1,4,4,0,0,856.9685462709531,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,0,1,37.96895,23.728379999999998,4,2.0,2.0,2.0,11.022921522921523,65.0,1,2,2,0,0,777.9281520763368,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,1,1,37.98617,23.73195,2,1.5,1.0,1.0,18.977272727272727,16.0,0,4,1,3,0,223.20805817473482,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,0,0,37.98525,23.71821,4,1.0,1.0,2.0,19.71192696192696,40.0,1,1,1,0,0,544.1433812236413,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,1,0,37.99025,23.73281,4,0.5,1.0,2.0,20.531857031857037,20.0,1,1,1,0,0,309.66018259153236,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,1,0,37.971090000000004,23.7304,2,1.0,1.0,1.0,9.890054390054393,39.0,1,3,3,0,0,631.7907127154026,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,1,1,37.98717,23.733079999999998,2,1.5,1.0,1.0,17.548174048174044,16.0,0,4,1,3,0,276.7596341691635,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,94.0,1,1,37.97444,23.7481,6,1.5,2.0,4.0,17.470862470862475,39.0,0,6,6,0,0,314.390966621539,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97.0,93.0,1,1,37.98897,23.76429,1,1.0,1.0,1.0,14.931429681429682,21.0,0,33,16,17,0,1325.928597280728,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97.0,93.0,1,1,37.98852,23.76452,1,1.0,1.0,1.0,12.59965034965035,21.0,1,33,16,17,0,1304.6701091457974,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,1,1,37.988009999999996,23.73101,2,1.5,1.0,1.0,17.529914529914528,15.0,0,4,1,3,0,243.2839461205109,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,99.0,1,0,37.95408,23.72551,2,1.0,1.0,1.0,8.455710955710957,45.0,1,3,3,0,0,383.49031727913973,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,1,0,37.96795,23.72767,4,1.0,1.0,2.0,18.78438228438229,38.0,1,1,1,0,0,776.1228091803403,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,100.0,0,0,37.97667,23.72545,3,1.0,1.0,2.0,13.833333333333332,30.0,1,1,1,0,0,9.179329989653901,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,1,1,37.96753,23.70755,2,1.0,1.0,1.0,19.214646464646467,40.0,0,2,2,0,0,1166.9485114095905,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
100.0,100.0,1,0,37.96216,23.71914,4,1.0,2.0,2.0,22.6006216006216,99.0,1,2,2,0,0,249.73764319438385,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,1,1,37.98404,23.7392,2,1.0,1.0,1.0,18.32226107226107,33.0,1,4,4,0,0,438.2191900285805,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80.0,87.0,1,1,37.96655,23.72264,4,1.0,1.0,1.0,7.012626262626263,29.0,0,1,1,0,0,334.4950533221771,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,1,1,37.98518,23.73837,2,1.0,1.0,1.0,15.834887334887338,43.0,1,4,4,0,0,293.62049075773837,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,1,0,37.97398,23.7112,4,1.0,1.0,2.0,21.9017094017094,49.0,0,1,1,0,0,1064.2178321150557,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
100.0,100.0,1,1,37.98264,23.73655,3,1.5,1.0,2.0,17.305167055167054,24.0,1,4,4,0,0,508.2526428519112,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97.0,100.0,1,1,37.96378,23.71705,4,1.5,1.0,2.0,21.756410256410245,38.0,1,33,33,0,0,279.236413666696,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,95.0,1,1,37.97367,23.72862000000001,4,1.5,1.0,2.0,21.8006993006993,51.0,1,50,50,0,0,435.7068637571829,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,96.0,0,1,37.9854,23.72147,4,1.0,2.0,2.0,16.980769230769234,29.0,1,22,22,0,0,315.60183201037984,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,1,1,37.98741,23.730999999999998,6,1.5,3.0,3.0,19.062160062160057,61.0,0,4,1,3,0,192.1649995848724,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,87.0,1,0,37.99972,23.72097,6,1.0,2.0,3.0,23.456293706293703,38.0,1,1,1,0,0,397.5763381234397,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
100.0,99.0,1,0,37.9523,23.72569,2,1.0,1.0,1.0,16.516705516705514,45.0,1,3,3,0,0,580.6240937288325,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97.0,99.0,1,1,37.97744,23.72707,4,1.0,1.0,2.0,23.946192696192693,29.0,0,13,13,0,0,175.20090328751633,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,1,1,37.97477,23.73171,6,1.5,2.0,3.0,21.44230769230769,57.0,1,4,4,0,0,239.1741800203756,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,98.0,1,1,37.97228,23.712629999999997,4,1.0,2.0,2.0,15.253302253302255,23.0,0,1,1,0,0,972.9015298297296,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
100.0,100.0,1,0,37.968270000000004,23.729429999999997,6,1.0,2.0,3.0,18.52525252525252,32.0,1,1,1,0,0,893.3424534007141,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,0,1,37.99087,23.73848,3,2.0,1.0,1.0,20.148212898212897,110.0,0,7,7,0,0,451.5775274809528,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,0,1,37.99087,23.73848,5,2.0,2.0,2.0,20.52311577311577,150.0,0,7,7,0,0,451.5775274809528,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100.0,95.0,1,0,37.965709999999994,23.70468,6,1.0,2.0,3.0,19.520979020979023,32.0,1,1,1,0,0,1370.6925489492646,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
100.0,99.0,1,1,37.98884,23.73003,8,2.0,3.0,5.0,20.64238539238539,79.0,1,63,63,0,0,295.75745500077636,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.0,99.0,0,1,37.96803,23.72576,3,1.0,1.0,2.0,10.103341103341103,38.0,1,25,25,0,0,645.4991642438798,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.0,99.0,0,1,37.99264,23.716179999999998,4,1.0,1.0,2.0,10.094405594405597,30.0,1,25,25,0,0,584.1611357790055,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,100.0,0,0,37.97075,23.74269,4,1.0,1.0,2.0,20.584304584304586,40.0,1,3,3,0,0,578.8612948321094,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,100.0,0,0,37.970279999999995,23.742829999999998,4,1.0,1.0,2.0,17.997668997669,50.0,1,3,3,0,0,547.2776254066201,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,98.0,0,0,37.98977,23.730520000000002,4,1.0,1.0,0.0,15.414141414141413,53.0,0,2,2,0,0,276.20474456740544,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,1,1,37.98538,23.75829,3,1.0,1.0,2.0,21.303613053613056,33.0,1,1,1,0,0,682.0762223242293,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,0,0,37.95448,23.72565,4,1.0,1.0,1.0,7.807303807303806,33.0,1,1,1,0,0,338.70358482991844,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97.0,99.0,1,1,37.9874,23.73736,6,1.0,2.0,4.0,23.254856254856254,36.0,0,13,13,0,0,101.437356947265,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,0,0,37.96262,23.72968,4,1.0,1.0,2.0,16.514957264957268,38.0,1,1,1,0,0,663.4539801263501,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,99.0,0,1,37.98032,23.75749,3,1.0,1.0,1.0,19.937645687645684,34.0,1,25,24,1,0,318.03968178230224,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,99.0,0,1,37.98032,23.75749,3,1.0,1.0,1.0,16.677156177156178,34.0,1,25,24,1,0,318.03968178230224,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,96.0,1,0,37.96725,23.73816,6,1.5,3.0,3.0,21.348873348873344,117.0,1,9,9,0,0,933.7722860659303,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100.0,0.0,0,0,37.98829,23.76005,4,1.5,2.0,3.0,8.893356643356645,52.0,0,2,2,0,0,1037.197787838883,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,98.0,1,1,37.96561,23.72649,2,1.0,1.0,1.0,13.159673659673658,29.0,1,11,11,0,0,575.3120290787127,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,98.0,1,1,37.980090000000004,23.74811,4,1.0,2.0,2.0,17.371600621600617,55.0,1,11,11,0,0,506.73995575963625,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,96.0,0,1,37.961220000000004,23.72822,4,1.0,1.0,1.0,17.445415695415694,63.0,0,22,22,0,0,464.6817773991797,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,96.0,0,1,37.99815,23.72446,4,1.0,1.0,1.0,17.221833721833725,25.0,1,22,22,0,0,177.70557130647848,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
100.0,98.0,1,1,37.974759999999996,23.71781,9,2.0,4.0,4.0,22.696386946386944,69.0,0,7,7,0,0,480.6925318764264,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,97.0,0,0,37.99134,23.76483,2,1.0,1.0,1.0,9.136557886557886,23.0,0,1,1,0,0,1555.9668932794068,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,99.0,1,1,37.97022,23.7307,2,1.0,1.0,1.0,19.14121989121989,33.0,1,7,5,1,0,706.9924807396353,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,99.0,1,1,37.9827,23.724439999999998,6,1.0,2.0,3.0,20.9512432012432,20.0,1,2,2,0,0,400.6762143912368,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,1,0,37.987140000000004,23.72963,6,1.5,3.0,3.0,21.864996114996114,28.0,1,1,1,0,0,103.82026337546377,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95.0,99.0,0,1,37.97919,23.72924,6,2.0,2.0,2.0,10.449106449106448,77.0,1,12,12,0,0,443.93111912375,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86.0,98.0,0,1,37.98621,23.722160000000002,2,1.0,1.0,1.0,18.451437451437453,30.0,1,12,12,0,0,207.24938497231682,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,98.0,0,1,37.98523,23.74016,4,1.0,1.0,1.0,6.7325174825174825,24.0,1,9,9,0,0,409.38060847615714,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,0,0,37.97173,23.741239999999998,6,2.0,2.0,3.0,22.62995337995338,139.0,0,1,1,0,0,574.7995492432635,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,17.0,0,1,37.96478,23.71967,4,1.0,2.0,2.0,20.507575757575754,70.0,0,4,2,2,0,72.80377446508119,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,1,0,37.964009999999995,23.71939,4,1.0,1.0,2.0,21.26825951825952,59.0,1,2,2,0,0,73.82230669906805,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,100.0,1,1,37.97656,23.7301,7,2.5,3.0,5.0,21.964646464646464,45.0,1,6,6,0,0,336.51945651955526,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
