,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_identity_verified,latitude,longitude,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,has_availability,availability_90,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,log_price,bathroom_is_private,a few days or more,within a day,within a few hours,within an hour,Entire home/apt,Hotel room,Private room,Shared room,1Ο ΝΕΚΡΟΤΑΦΕΙΟ,ΑΓΙΟΣ ΕΛΕΥΘΕΡΙΟΣ,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,ΑΚΡΟΠΟΛΗ,ΑΜΠΕΛΟΚΗΠΟΙ,ΑΝΩ ΚΥΨΕΛΗ,ΑΝΩ ΠΑΤΗΣΙΑ,ΒΟΤΑΝΙΚΟΣ,ΓΚΑΖΙ,ΓΚΥΖΗ,ΓΟΥΒΑ,ΓΟΥΔΙ,ΕΛΛΗΝΟΡΩΣΩΝ,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,ΖΑΠΠΕΙΟ,ΘΗΣΕΙΟ,ΙΛΙΣΙΑ,ΚΕΡΑΜΕΙΚΟΣ,ΚΟΛΟΚΥΝΘΟΥ,ΚΟΛΩΝΑΚΙ,ΚΟΛΩΝΟΣ,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,ΚΥΨΕΛΗ,ΛΥΚΑΒΗΤΤΟΣ,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,ΝΕΑ ΚΥΨΕΛΗ,ΝΕΟΣ ΚΟΣΜΟΣ,ΝΙΡΒΑΝΑ,ΠΑΓΚΡΑΤΙ,ΠΑΤΗΣΙΑ,ΠΕΔΙΟ ΑΡΕΩΣ,ΠΕΝΤΑΓΩΝΟ,ΠΕΤΡΑΛΩΝΑ,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,ΠΟΛΥΓΩΝΟ,ΠΡΟΜΠΟΝΑ,ΡΗΓΙΛΛΗΣ,ΡΙΖΟΥΠΟΛΗ,ΣΕΠΟΛΙΑ,ΣΤΑΔΙΟ,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ
5735,100.0,100.0,0,0.0,0,37.99034,23.76354,3,1.0,1.0,1.0,11.930652680652681,60.0,1,1125,1,84,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,2,2,0,0,0.14,4.0943445622221,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5738,100.0,94.0,1,8.0,1,37.97914,23.70637,3,1.0,1.0,2.0,14.794483294483298,139.0,1,1125,1,90,1,100.0,10.0,10.0,10.0,10.0,8.0,8.0,1,7,7,0,0,0.16,4.9344739331306915,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5740,100.0,100.0,0,0.0,1,37.97509,23.71956,2,1.0,1.0,1.0,15.305167055167056,25.0,1,28,1,90,1,80.0,10.0,10.0,10.0,10.0,10.0,8.0,1,4,0,4,0,0.15,3.2188758248682006,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5742,75.0,100.0,0,1.0,1,37.96552,23.74394,2,1.0,1.0,1.0,21.24261849261849,60.0,1,10,1,89,4,80.0,9.0,8.0,10.0,8.0,10.0,8.0,1,1,1,0,0,0.71,4.0943445622221,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5743,99.0,100.0,0,73.0,1,37.96217,23.73149,2,1.0,1.0,1.0,14.755244755244755,30.0,1,1125,1,85,9,84.0,10.0,9.0,10.0,10.0,9.0,9.0,1,60,60,0,0,1.53,3.4011973816621555,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5746,96.0,100.0,1,7.0,1,38.0187,23.7433,2,1.0,1.0,1.0,15.558275058275061,30.0,2,1125,1,55,23,96.0,10.0,9.0,10.0,9.0,9.0,9.0,1,2,2,0,0,3.58,3.4011973816621555,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5748,100.0,100.0,0,15.0,1,37.99559,23.72355,2,1.0,1.0,0.0,20.539044289044288,74.0,2,1125,1,86,6,83.0,9.0,7.0,10.0,10.0,9.0,8.0,1,11,11,0,0,0.83,4.30406509320417,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5750,100.0,94.0,1,8.0,1,37.98039,23.70757,3,1.0,1.0,2.0,14.005439005439007,120.0,1,1125,1,90,3,100.0,9.0,9.0,10.0,10.0,10.0,10.0,1,7,7,0,0,0.47,4.787491742782046,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5751,100.0,94.0,1,8.0,1,37.97894,23.70605,3,1.0,1.0,2.0,13.20784770784771,120.0,1,1125,1,90,8,95.0,10.0,10.0,10.0,9.0,9.0,9.0,1,7,7,0,0,1.2,4.787491742782046,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5753,100.0,100.0,1,17.0,1,37.98322,23.7293,4,1.0,2.0,2.0,19.172688422688427,41.0,1,1125,1,90,23,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,8,8,0,0,3.19,3.713572066704308,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5754,100.0,86.0,0,1.0,0,37.98012,23.72427,2,1.0,1.0,1.0,12.997668997668997,9.0,1,30,1,90,10,94.0,10.0,9.0,10.0,10.0,10.0,9.0,1,1,0,1,0,1.52,2.1972245773362196,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5755,100.0,100.0,0,7.0,1,37.97367,23.731270000000002,2,1.0,1.0,1.0,5.819930069930069,35.0,1,1125,1,88,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,3,3,0,0,0.34,3.5553480614894135,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5757,100.0,94.0,1,7.0,1,37.96529,23.73068,4,1.0,2.0,2.0,20.563325563325563,64.0,2,1125,1,22,7,100.0,10.0,10.0,10.0,10.0,9.0,10.0,0,5,5,0,0,1.01,4.1588830833596715,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5758,100.0,98.0,0,7.0,0,37.97502,23.73016,4,1.0,1.0,1.0,21.48251748251748,55.0,1,1125,1,88,33,96.0,10.0,9.0,10.0,9.0,10.0,9.0,1,6,6,0,0,4.6,4.007333185232471,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5759,100.0,100.0,0,0.0,1,37.98555,23.75171,3,1.0,1.0,2.0,17.562937062937063,45.0,5,1125,1,89,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,5,5,0,0,0.16,3.8066624897703196,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5760,78.0,100.0,0,0.0,0,37.990109999999994,23.73544,11,3.0,1.0,6.0,11.954351204351205,12.0,1,1125,1,90,3,60.0,5.0,7.0,7.0,7.0,8.0,6.0,1,4,0,0,4,0.45,2.4849066497880004,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5761,78.0,100.0,0,0.0,0,37.98858,23.733729999999998,11,3.0,1.0,10.0,11.954351204351205,11.0,1,1125,1,90,4,85.0,8.0,9.0,8.0,9.0,9.0,10.0,1,4,0,0,4,0.58,2.3978952727983707,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5762,100.0,100.0,0,176.0,1,37.97611,23.71538,2,1.0,1.0,1.0,16.382867132867133,34.0,2,1125,1,77,11,93.0,10.0,9.0,10.0,9.0,10.0,9.0,1,113,113,0,0,1.67,3.5263605246161616,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5763,100.0,100.0,0,176.0,1,37.96648,23.73191,4,1.0,2.0,3.0,17.506410256410255,44.0,2,1125,1,62,4,95.0,10.0,10.0,10.0,10.0,10.0,10.0,1,113,113,0,0,0.61,3.784189633918261,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5764,100.0,100.0,0,22.0,1,37.97425,23.71454,2,1.0,1.0,2.0,17.87878787878788,24.0,1,365,1,0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,22,22,0,0,0.17,3.1780538303479458,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5765,100.0,57.0,0,1.0,0,37.991620000000005,23.73607,1,1.0,1.0,0.0,11.20901320901321,15.0,2,1125,1,1,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,2,0,2,0,0.33,2.70805020110221,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5767,100.0,86.0,0,0.0,1,37.965379999999996,23.73214,3,1.0,1.0,1.0,17.842657342657343,30.0,1,1125,1,0,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,1,0,0,0.48,3.4011973816621555,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5768,100.0,100.0,1,30.0,1,37.960679999999996,23.72606,5,1.5,2.0,2.0,8.969502719502719,38.0,1,1125,1,82,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,7,7,0,0,0.34,3.6375861597263857,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5769,100.0,97.0,1,3.0,1,37.979279999999996,23.70915,3,1.0,1.0,2.0,20.1993006993007,26.0,2,1125,1,88,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,5,3,2,0,0.28,3.258096538021482,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5770,93.0,98.0,0,8.0,1,37.98532,23.73559,4,1.0,2.0,2.0,19.097125097125094,25.0,1,1125,1,0,1,60.0,8.0,8.0,8.0,6.0,10.0,6.0,1,7,7,0,0,0.27,3.2188758248682006,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5772,100.0,96.0,1,4.0,1,37.97504,23.71867,2,1.0,1.0,1.0,22.005633255633253,21.0,7,1124,1,90,10,98.0,10.0,9.0,10.0,10.0,10.0,10.0,1,4,4,0,0,1.84,3.044522437723423,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5773,100.0,100.0,0,3.0,0,37.96308,23.746760000000002,2,1.5,1.0,1.0,17.216394716394717,21.0,1,1125,1,86,21,91.0,10.0,9.0,10.0,10.0,9.0,9.0,1,2,2,0,0,2.97,3.044522437723423,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5774,99.0,100.0,0,0.0,1,37.96578,23.72385,8,1.5,3.0,3.0,19.31196581196581,61.0,1,1125,1,1,31,89.0,10.0,9.0,10.0,9.0,9.0,9.0,1,5,5,0,0,4.92,4.110873864173311,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5775,100.0,100.0,1,56.0,1,37.96241,23.73076,4,1.0,2.0,2.0,16.99242424242424,50.0,1,1125,1,0,5,92.0,9.0,10.0,10.0,10.0,9.0,9.0,1,26,26,0,0,0.74,3.912023005428146,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5776,100.0,91.0,1,1.0,0,37.967420000000004,23.7276,2,1.0,1.0,1.0,22.124514374514376,100.0,2,15,1,73,3,100.0,10.0,9.0,10.0,10.0,10.0,9.0,1,2,2,0,0,0.47,4.605170185988092,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5777,100.0,100.0,0,7.0,1,37.96372,23.73108,3,1.0,1.0,2.0,17.45104895104895,20.0,2,300,1,78,2,100.0,9.0,10.0,10.0,10.0,9.0,10.0,1,5,0,5,0,0.32,2.995732273553991,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5778,92.0,100.0,0,5.0,1,37.96331,23.73056,1,1.0,1.0,1.0,14.19794094794095,24.0,2,300,1,83,2,70.0,6.0,10.0,10.0,9.0,10.0,7.0,0,7,3,4,0,0.41,3.1780538303479458,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5779,100.0,100.0,0,176.0,1,37.97469,23.717589999999998,6,1.0,2.0,4.0,18.115773115773116,43.0,2,1125,1,0,6,93.0,10.0,10.0,10.0,10.0,9.0,10.0,1,113,113,0,0,0.95,3.7612001156935624,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5780,80.0,100.0,0,6.0,1,37.9794,23.72411,10,2.0,4.0,4.0,22.673465423465423,50.0,1,1125,1,90,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,6,3,3,0,0.33,3.912023005428146,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5781,100.0,100.0,1,0.0,0,37.97567,23.72524,4,1.0,1.0,2.0,17.96989121989122,51.0,1,31,1,89,5,96.0,10.0,10.0,9.0,8.0,10.0,10.0,1,1,1,0,0,0.85,3.9318256327243257,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5783,92.0,100.0,0,7.0,1,37.95825,23.73669,4,1.5,2.0,2.0,14.541958041958042,25.0,2,1125,1,84,3,93.0,9.0,9.0,10.0,9.0,9.0,9.0,1,2,2,0,0,0.43,3.2188758248682006,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5785,100.0,100.0,1,0.0,1,37.97933,23.71409,2,1.0,1.0,1.0,17.03146853146853,69.0,1,28,1,65,59,98.0,10.0,10.0,10.0,10.0,9.0,9.0,1,2,2,0,0,9.12,4.23410650459726,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5788,100.0,94.0,1,42.0,1,37.97294,23.75008,4,1.0,2.0,2.0,19.09071484071484,41.0,1,1123,1,20,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,34,34,0,0,0.39,3.713572066704308,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5789,92.0,100.0,0,5.0,1,37.96221,23.73056,3,1.0,1.0,2.0,10.052836052836053,17.0,2,300,1,0,1,100.0,10.0,8.0,10.0,10.0,10.0,10.0,0,7,3,4,0,0.46,2.833213344056216,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5791,100.0,93.0,1,2.0,0,37.97143,23.73096,3,1.0,1.0,2.0,17.642773892773892,80.0,2,1125,1,90,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,2,2,0,0,0.2,4.382026634673881,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5792,100.0,100.0,0,0.0,1,37.9763,23.73299,2,1.0,1.0,1.0,14.16239316239316,28.0,2,1125,1,55,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,3,3,0,0,0.18,3.332204510175204,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5795,100.0,75.0,0,11.0,1,37.997040000000005,23.74094,4,1.0,2.0,2.0,13.783411033411038,30.0,2,90,1,0,1,100.0,10.0,10.0,10.0,10.0,8.0,10.0,1,3,3,0,0,0.27,3.4011973816621555,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5797,100.0,100.0,0,0.0,1,37.9763,23.73299,2,1.0,1.0,1.0,15.747280497280498,24.0,2,1125,1,90,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,3,3,0,0,0.96,3.1780538303479458,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5798,100.0,100.0,0,0.0,1,37.9763,23.73299,5,1.0,2.0,2.0,16.68045843045843,62.0,2,1125,1,85,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,3,3,0,0,1.0,4.127134385045092,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5800,99.0,100.0,0,36.0,1,37.96836,23.73066,4,1.0,2.0,3.0,20.46756021756022,20.0,1,1000,1,84,38,93.0,10.0,10.0,10.0,9.0,10.0,9.0,1,32,32,0,0,5.59,2.995732273553991,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5801,100.0,100.0,1,8.0,1,37.96678,23.72927,6,2.0,2.0,3.0,18.42599067599068,134.0,2,1125,1,67,32,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,7,7,0,0,4.66,4.897839799950911,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5802,100.0,100.0,1,56.0,1,37.96363,23.72074,4,1.0,2.0,3.0,17.368881118881117,52.0,1,1125,1,52,2,100.0,10.0,10.0,10.0,9.0,9.0,9.0,1,26,26,0,0,0.3,3.9512437185814275,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5804,100.0,100.0,0,0.0,1,37.96413,23.7438,3,1.0,1.0,2.0,10.398018648018647,30.0,3,31,1,8,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,0,0,0.62,3.4011973816621555,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5805,96.0,97.0,1,12.0,1,37.97743,23.71024,8,3.5,4.0,4.0,22.07031857031857,150.0,1,1125,1,90,3,100.0,10.0,10.0,10.0,10.0,9.0,10.0,0,8,7,1,0,0.5,5.0106352940962555,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5806,78.0,100.0,0,0.0,1,37.96613,23.7503,3,1.0,1.0,2.0,11.560411810411809,35.0,3,30,1,5,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,1,0,0,0.48,3.5553480614894135,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5807,100.0,100.0,0,0.0,1,37.97018,23.74132,2,1.0,1.0,1.0,16.7047397047397,35.0,2,190,1,52,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,0,0,0.26,3.5553480614894135,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5808,100.0,98.0,1,8.0,1,37.978320000000004,23.7325,8,2.0,3.0,4.0,20.377428127428125,58.0,1,39,1,68,9,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,7,7,0,0,1.44,4.060443010546419,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5810,100.0,100.0,1,12.0,1,37.95776,23.72649,2,1.0,1.0,1.0,12.645687645687644,66.0,1,1125,1,90,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,10,5,5,0,0.15,4.189654742026425,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5811,94.0,100.0,0,6.0,1,37.96542,23.73384,4,1.0,2.0,3.0,17.864219114219118,24.0,1,1,1,52,33,92.0,10.0,9.0,10.0,10.0,10.0,10.0,1,5,5,0,0,4.83,3.1780538303479458,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5812,100.0,100.0,1,24.0,1,37.96856,23.744629999999997,4,2.0,1.0,2.0,18.964063714063712,59.0,1,999,1,89,8,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,18,18,0,0,1.38,4.07753744390572,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5813,92.0,100.0,0,5.0,1,37.96226,23.72924,3,1.0,1.0,2.0,9.854506604506605,22.0,2,1125,1,1,2,60.0,9.0,5.0,6.0,7.0,9.0,7.0,0,7,3,4,0,0.5,3.091042453358316,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
