,host_is_superhost,host_total_listings_count,host_identity_verified,latitude,longitude,accommodates,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,has_availability,availability_90,number_of_reviews,review_scores_rating,review_scores_location,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,log_price,bathroom_is_private,Entire home/apt,Hotel room,Private room,Shared room,1Ο ΝΕΚΡΟΤΑΦΕΙΟ,ΑΓΙΟΣ ΕΛΕΥΘΕΡΙΟΣ,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,ΑΚΡΟΠΟΛΗ,ΑΜΠΕΛΟΚΗΠΟΙ,ΑΝΩ ΚΥΨΕΛΗ,ΑΝΩ ΠΑΤΗΣΙΑ,ΒΟΤΑΝΙΚΟΣ,ΓΚΑΖΙ,ΓΚΥΖΗ,ΓΟΥΒΑ,ΓΟΥΔΙ,ΕΛΛΗΝΟΡΩΣΩΝ,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,ΖΑΠΠΕΙΟ,ΘΗΣΕΙΟ,ΙΛΙΣΙΑ,ΚΕΡΑΜΕΙΚΟΣ,ΚΟΛΟΚΥΝΘΟΥ,ΚΟΛΩΝΑΚΙ,ΚΟΛΩΝΟΣ,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,ΚΥΨΕΛΗ,ΛΥΚΑΒΗΤΤΟΣ,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,ΝΕΑ ΚΥΨΕΛΗ,ΝΕΟΣ ΚΟΣΜΟΣ,ΝΙΡΒΑΝΑ,ΠΑΓΚΡΑΤΙ,ΠΑΤΗΣΙΑ,ΠΕΔΙΟ ΑΡΕΩΣ,ΠΕΝΤΑΓΩΝΟ,ΠΕΤΡΑΛΩΝΑ,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,ΠΟΛΥΓΩΝΟ,ΠΡΟΜΠΟΝΑ,ΡΗΓΙΛΛΗΣ,ΡΙΖΟΥΠΟΛΗ,ΣΕΠΟΛΙΑ,ΣΤΑΔΙΟ,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ
4788,1,100.0,1,37.97367,23.73,4,1.0,3.0,13.966777890613667,170.0,1,1125,1,73,24,98.0,10.0,1,20,8,7,0,5.135798437050262,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4789,0,21.0,1,37.978840000000005,23.739710000000002,2,1.0,1.0,17.052517046278833,36.0,1,60,1,81,24,93.0,10.0,1,1,1,0,0,3.58351893845611,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4790,0,1.0,1,37.99799,23.74305,4,1.0,1.0,8.604671405773974,35.0,2,1125,1,0,8,100.0,10.0,1,1,1,0,0,3.5553480614894135,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4796,1,3.0,1,37.977959999999996,23.71058,5,1.0,2.0,17.183954736689394,33.0,2,1125,1,52,55,97.0,10.0,0,5,3,2,0,3.4965075614664802,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4797,1,1.0,0,37.95447,23.72475,2,1.0,1.0,16.69998549252865,28.0,2,1125,1,0,17,99.0,10.0,1,1,1,0,0,3.332204510175204,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4798,1,6.0,1,37.97925,23.722939999999998,4,2.0,2.0,19.372551864210074,43.0,1,1125,1,90,9,100.0,10.0,1,6,3,3,0,3.7612001156935624,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4799,1,6.0,1,37.98007,23.72224,2,1.0,1.0,14.9986943275787,37.0,1,1125,1,90,6,100.0,10.0,1,6,3,3,0,3.6109179126442243,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4800,1,6.0,1,37.97925,23.722939999999998,2,1.0,2.0,16.290584651095315,31.0,1,1125,1,90,27,99.0,10.0,1,6,3,3,0,3.4339872044851463,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4801,0,3.0,1,37.976859999999995,23.716260000000002,6,2.0,3.0,22.091106920063833,29.0,2,100,1,89,67,95.0,10.0,1,3,3,0,0,3.367295829986474,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4802,1,1.0,1,37.98134,23.72155,4,1.0,2.0,16.729580734078052,26.0,2,1125,1,87,113,99.0,9.0,1,1,1,0,0,3.258096538021482,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4803,1,1.0,1,37.988170000000004,23.7435,3,1.0,1.0,18.239373277237778,25.0,2,1125,1,40,20,96.0,10.0,1,1,1,0,0,3.2188758248682006,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4804,1,3.0,1,37.964490000000005,23.72273,4,2.0,2.0,21.110546931669813,130.0,2,1125,1,0,78,99.0,10.0,1,2,2,0,0,4.867534450455582,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4805,1,3.0,1,37.986470000000004,23.73395,2,1.0,1.0,20.324096909908604,250.0,2,120,1,0,43,100.0,9.0,1,2,2,0,0,5.521460917862246,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4806,1,1.0,1,37.979729999999996,23.75742,4,1.0,2.0,19.6508051646598,30.0,2,60,1,64,49,100.0,10.0,1,1,1,0,0,3.4011973816621555,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4807,1,61.0,1,37.97555,23.73254,6,2.0,3.0,18.02945016683592,78.0,2,1125,1,85,7,94.0,10.0,0,39,37,0,0,4.356708826689592,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4809,0,3.0,1,37.971779999999995,23.711129999999997,4,1.0,1.0,18.526911359350066,40.0,1,1125,1,53,58,96.0,9.0,1,1,1,0,0,3.6888794541139363,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4812,0,73.0,1,37.955459999999995,23.72661,5,2.0,3.0,11.058029885390978,27.0,1,1125,1,76,6,90.0,9.0,1,60,60,0,0,3.295836866004329,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4813,0,1.0,1,38.0044,23.72042,4,2.0,5.0,20.500942985637607,17.0,3,365,1,55,11,94.0,9.0,0,1,1,0,0,2.833213344056216,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4814,1,1.0,1,37.97905,23.71881,2,1.0,1.0,20.092412592485132,29.0,3,1125,1,82,75,98.0,10.0,1,1,1,0,0,3.367295829986474,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4815,0,1.0,0,37.99305,23.74989,2,1.0,1.0,16.159582184825183,24.0,3,1125,1,89,23,98.0,9.0,0,1,1,0,0,3.1780538303479458,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4816,1,3.0,1,37.968379999999996,23.72953,7,2.0,4.0,22.386914260844335,183.0,1,90,1,44,99,99.0,10.0,1,2,2,0,0,5.209486152841421,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4817,1,1.0,0,37.99714,23.72942,4,1.0,1.0,14.867401711881618,20.0,1,1125,1,52,37,98.0,9.0,0,1,1,0,0,2.995732273553991,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4821,1,1.0,0,38.01595,23.72854,4,1.0,2.0,17.012766574786014,28.0,2,1125,1,90,6,100.0,10.0,1,1,1,0,0,3.332204510175204,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4823,1,67.0,1,37.978229999999996,23.7267,14,4.0,4.0,17.527056434063542,145.0,3,1125,1,21,3,93.0,10.0,0,42,42,0,0,4.976733742420574,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4829,0,73.0,1,37.97252,23.7586,3,1.0,2.0,9.682866676338316,23.0,1,1125,1,84,8,57.0,8.0,1,60,60,0,0,3.1354942159291497,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4830,0,6.0,0,37.992509999999996,23.74403,8,3.0,3.0,13.270129116494996,40.0,2,1125,1,0,30,97.0,9.0,1,2,1,1,0,3.6888794541139363,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4832,0,1.0,0,37.98973,23.721420000000002,3,1.0,1.0,8.816045263310606,25.0,2,1125,1,89,31,85.0,9.0,1,1,1,0,0,3.2188758248682006,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4834,0,2.0,0,37.975120000000004,23.71491,4,2.0,2.0,8.81633541273756,28.0,1,9,1,89,1,100.0,10.0,1,2,2,0,0,3.332204510175204,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4835,1,1.0,1,37.966440000000006,23.722579999999997,5,3.0,4.0,20.351370956042363,36.0,1,1125,1,81,31,94.0,10.0,1,1,1,0,0,3.58351893845611,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4836,1,7.0,1,37.977759999999996,23.729589999999998,5,2.0,2.0,19.071666908457857,64.0,1,1125,1,83,34,96.0,10.0,1,1,1,0,0,4.1588830833596715,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4837,1,4.0,1,37.98966,23.76161,2,1.0,1.0,16.272450311910635,21.0,2,120,1,89,32,98.0,10.0,1,3,3,0,0,3.044522437723423,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4838,0,1.0,0,37.98979,23.739729999999998,4,1.0,1.0,19.174524880313363,47.0,1,360,1,89,2,100.0,10.0,1,1,1,0,0,3.8501476017100584,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4839,1,70.0,1,37.99122,23.73067,7,2.0,3.0,19.65559263020456,55.0,1,28,1,0,71,97.0,9.0,1,63,63,0,0,4.007333185232471,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4840,1,5.0,1,37.99315,23.728189999999998,10,4.0,6.0,18.465689830262587,50.0,2,1125,1,0,68,95.0,9.0,1,5,5,0,0,3.912023005428146,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4841,0,15.0,1,37.99115,23.75459,2,1.0,1.0,16.75192223995358,31.0,5,1125,1,0,29,97.0,10.0,0,15,8,7,0,3.4339872044851463,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4842,0,15.0,1,37.96356,23.72019,2,1.0,1.0,19.72754968808937,40.0,2,1125,1,37,51,95.0,10.0,1,15,8,7,0,3.6888794541139363,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4844,0,12.0,1,37.97703,23.72391,2,1.0,1.0,18.830552734658347,51.0,1,365,1,90,1,100.0,8.0,1,12,12,0,0,3.9318256327243257,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4846,1,14.0,1,37.97574,23.73293,6,2.0,3.0,18.50384447990715,53.0,2,1125,1,73,6,97.0,10.0,1,9,9,0,0,3.970291913552122,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4849,0,12.0,1,37.97699,23.72363,3,1.0,1.0,18.256927317568547,63.0,1,365,1,90,1,100.0,10.0,1,12,12,0,0,4.143134726391533,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4850,0,5.0,0,38.002159999999996,23.73551,2,1.0,1.0,5.917452488031336,31.0,1,1125,1,90,2,80.0,7.0,0,5,0,5,0,3.4339872044851463,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4852,0,5.0,0,38.002159999999996,23.73481,2,1.0,1.0,5.917452488031336,43.0,1,1125,1,1,1,60.0,6.0,0,5,0,5,0,3.7612001156935624,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4854,0,5.0,0,38.00264,23.73385,2,1.0,1.0,5.917452488031336,31.0,1,1125,1,90,2,70.0,4.0,0,5,0,5,0,3.4339872044851463,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4856,1,2.0,1,37.97381,23.73051,5,1.0,1.0,17.646597997968954,55.0,2,1125,1,81,11,100.0,10.0,1,2,2,0,0,4.007333185232471,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4857,1,2.0,1,37.975,23.73037,3,1.0,1.0,17.351516030755835,55.0,2,1125,1,22,11,98.0,10.0,1,2,2,0,0,4.007333185232471,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4858,1,1.0,0,38.00748,23.73256,3,1.0,2.0,18.45248803133613,26.0,1,10,1,90,67,98.0,9.0,0,1,1,0,0,3.258096538021482,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4860,0,57.0,1,37.96629,23.73081,2,1.0,1.0,7.323806760481649,17.0,1,14,1,90,20,96.0,10.0,1,56,12,44,0,2.833213344056216,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4861,0,57.0,1,37.96625,23.730439999999998,2,1.0,1.0,8.243145219788191,16.0,1,60,1,90,23,93.0,10.0,1,56,12,44,0,2.772588722239781,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4862,0,57.0,1,37.96617,23.73031,2,1.0,1.0,7.323806760481649,16.0,1,15,1,87,39,97.0,10.0,1,56,12,44,0,2.772588722239781,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4864,0,75.0,1,37.9677,23.74471,4,2.0,2.0,18.124909328304078,50.0,1,1125,1,65,34,90.0,10.0,1,27,25,1,0,3.912023005428146,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,1,15.0,1,37.97054,23.73224,10,2.0,7.0,22.93413608008125,37.0,1,1125,1,53,116,100.0,10.0,1,16,16,0,0,3.6109179126442243,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4866,0,1.0,1,37.967009999999995,23.72713,4,2.0,2.0,20.368489772232703,90.0,3,1125,1,88,22,100.0,10.0,0,1,1,0,0,4.499809670330265,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4868,1,3.0,1,37.98252,23.73617,2,1.0,1.0,20.655447555491083,48.0,2,31,1,38,45,98.0,10.0,0,2,2,0,0,3.871201010907891,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4869,1,3.0,1,38.013000000000005,23.73305,4,2.0,3.0,20.55215435949514,35.0,3,30,1,22,7,97.0,10.0,0,1,1,0,0,3.5553480614894135,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4870,0,6.0,1,37.97627,23.723470000000002,2,1.0,1.0,21.248222834759904,32.0,1,1125,1,34,23,90.0,10.0,1,5,2,3,0,3.4657359027997265,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4872,1,2.0,0,38.00289,23.72614,2,1.0,1.0,20.457275496880897,27.0,2,1125,1,7,45,98.0,9.0,1,2,2,0,0,3.295836866004329,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4873,0,37.0,1,37.96839,23.72575,4,2.0,2.0,22.855360510662997,71.0,2,1125,1,0,18,99.0,10.0,1,25,24,1,0,4.2626798770413155,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4879,0,4.0,1,37.98793,23.74214,2,1.0,1.0,19.910198752357463,23.0,1,90,1,89,105,95.0,9.0,1,4,4,0,0,3.1354942159291497,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4880,0,1.0,1,37.96832,23.74786,8,3.0,4.0,15.91991875816045,59.0,1,60,1,75,19,89.0,9.0,1,4,4,0,0,4.07753744390572,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4881,1,1.0,0,37.995470000000005,23.76355,4,1.0,2.0,20.41462353111853,40.0,1,1125,1,0,31,99.0,10.0,1,1,1,0,0,3.6888794541139363,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4890,1,5.0,0,38.00289,23.74091,2,1.0,1.0,21.048019730161034,36.0,1,90,1,90,52,97.0,9.0,1,3,3,0,0,3.58351893845611,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4891,1,5.0,0,38.00023,23.73574,2,1.0,1.0,20.9968083563035,40.0,1,90,1,83,83,95.0,10.0,1,3,3,0,0,3.6888794541139363,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4892,1,42.0,1,37.973459999999996,23.74671,4,1.0,1.0,18.693457130422168,44.0,2,1122,1,85,9,100.0,10.0,1,34,34,0,0,3.784189633918261,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4893,1,1.0,0,37.95735,23.72683,5,2.0,2.0,18.365588277963155,35.0,2,30,1,90,10,100.0,10.0,1,1,1,0,0,3.5553480614894135,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4894,0,1.0,0,37.95623,23.71911,3,1.0,2.0,18.67503264181053,40.0,1,1125,1,90,32,94.0,9.0,1,1,1,0,0,3.6888794541139363,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4895,0,1.0,0,37.991659999999996,23.76758,4,1.0,2.0,21.41767010010155,30.0,1,30,1,90,16,93.0,10.0,1,1,1,0,0,3.4011973816621555,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4896,1,11.0,1,37.9852,23.71868,2,1.0,1.0,11.465109531408677,30.0,2,1125,1,22,52,97.0,9.0,1,11,11,0,0,3.4011973816621555,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4897,1,11.0,1,37.9838,23.71858,2,1.0,1.0,9.914405919048312,30.0,2,1125,1,22,45,95.0,9.0,1,11,11,0,0,3.4011973816621555,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4898,1,1.0,1,37.96397,23.72395,5,2.0,2.0,22.032061511678517,59.0,1,1125,1,52,127,100.0,10.0,1,1,1,0,0,4.07753744390572,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4901,1,4.0,1,38.00158,23.7315,2,1.0,1.0,21.123313506455826,30.0,3,150,1,78,40,95.0,9.0,1,2,2,0,0,3.4011973816621555,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4902,1,1.0,1,37.96355,23.71971,3,1.0,2.0,21.291164949949223,34.0,1,1125,1,0,39,99.0,10.0,1,2,2,0,0,3.5263605246161616,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
