,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_identity_verified,latitude,longitude,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,has_availability,availability_90,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,distance_from_metro(meters),log_price,bathroom_is_private,a few days or more,within a day,within a few hours,within an hour,Entire home/apt,Hotel room,Private room,Shared room,1Ο ΝΕΚΡΟΤΑΦΕΙΟ,ΑΓΙΟΣ ΕΛΕΥΘΕΡΙΟΣ,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,ΑΚΡΟΠΟΛΗ,ΑΜΠΕΛΟΚΗΠΟΙ,ΑΝΩ ΚΥΨΕΛΗ,ΑΝΩ ΠΑΤΗΣΙΑ,ΒΟΤΑΝΙΚΟΣ,ΓΚΑΖΙ,ΓΚΥΖΗ,ΓΟΥΒΑ,ΓΟΥΔΙ,ΕΛΛΗΝΟΡΩΣΩΝ,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,ΖΑΠΠΕΙΟ,ΘΗΣΕΙΟ,ΙΛΙΣΙΑ,ΚΕΡΑΜΕΙΚΟΣ,ΚΟΛΟΚΥΝΘΟΥ,ΚΟΛΩΝΑΚΙ,ΚΟΛΩΝΟΣ,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,ΚΥΨΕΛΗ,ΛΥΚΑΒΗΤΤΟΣ,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,ΝΕΑ ΚΥΨΕΛΗ,ΝΕΟΣ ΚΟΣΜΟΣ,ΝΙΡΒΑΝΑ,ΠΑΓΚΡΑΤΙ,ΠΑΤΗΣΙΑ,ΠΕΔΙΟ ΑΡΕΩΣ,ΠΕΝΤΑΓΩΝΟ,ΠΕΤΡΑΛΩΝΑ,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,ΠΟΛΥΓΩΝΟ,ΠΡΟΜΠΟΝΑ,ΡΗΓΙΛΛΗΣ,ΡΙΖΟΥΠΟΛΗ,ΣΕΠΟΛΙΑ,ΣΤΑΔΙΟ,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ
5126,86.0,98.0,0,24.0,1,38.00959,23.73502,4,1.0,2.0,2.0,16.69871794871795,50.0,1,1125,1,0,7,91.0,10.0,10.0,10.0,10.0,9.0,9.0,1,12,12,0,0,0.53,412.85807670753303,3.912023005428146,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5127,100.0,100.0,0,176.0,1,37.96491,23.7298,4,1.0,1.0,2.0,15.92676767676768,28.0,2,1125,1,78,20,82.0,8.0,9.0,9.0,9.0,9.0,9.0,1,113,113,0,0,1.72,849.3315298612556,3.332204510175204,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5128,86.0,98.0,0,24.0,1,37.96233,23.71759,3,1.0,2.0,2.0,17.692696192696197,55.0,1,1125,1,88,7,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,12,12,0,0,0.58,311.6900778408668,4.007333185232471,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5129,100.0,100.0,0,176.0,1,37.96491,23.7298,4,1.0,1.0,2.0,17.351398601398603,27.0,2,1125,1,81,9,82.0,8.0,9.0,10.0,10.0,9.0,8.0,1,113,113,0,0,0.74,849.3315298612556,3.295836866004329,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5130,100.0,78.0,1,2.0,1,37.9692,23.74405,2,1.0,1.0,1.0,15.459207459207457,45.0,3,31,1,62,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,0,0,0.39,411.5512193838678,3.8066624897703196,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5131,100.0,100.0,1,0.0,1,37.99054,23.72873,6,1.0,2.0,2.0,16.31118881118881,45.0,2,30,1,0,9,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1,1,1,0,0,0.76,159.3314254890469,3.8066624897703196,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5136,100.0,100.0,0,9.0,0,37.97602,23.71519,5,1.0,2.0,3.0,20.318958818958816,43.0,2,365,1,0,5,88.0,10.0,10.0,10.0,10.0,9.0,9.0,1,3,3,0,0,0.44,726.2197117724553,3.7612001156935624,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5137,0.0,100.0,0,0.0,0,37.95695,23.72446,4,1.0,1.0,1.0,9.45940170940171,18.0,1,1125,1,90,5,64.0,6.0,7.0,9.0,7.0,10.0,6.0,1,1,1,0,0,0.37,128.14285077300315,2.8903717578961645,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5138,100.0,99.0,1,1.0,1,37.96238,23.73465,4,1.0,1.0,2.0,9.75912975912976,47.0,1,1125,1,81,18,99.0,10.0,10.0,10.0,10.0,9.0,9.0,1,2,2,0,0,1.41,777.6058115673468,3.8501476017100584,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5139,100.0,100.0,1,18.0,1,37.96868,23.7266,6,2.0,3.0,4.0,22.317987567987565,43.0,1,60,1,88,14,94.0,10.0,10.0,10.0,9.0,10.0,10.0,1,16,16,0,0,1.24,726.9620918599795,3.7612001156935624,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5140,100.0,100.0,1,4.0,0,37.97669000000001,23.72677,3,1.0,1.0,2.0,19.050699300699296,83.0,1,1125,1,82,39,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,1,0,0,3.34,124.07400718348231,4.418840607796598,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5141,90.0,100.0,1,100.0,1,37.96659,23.73094,6,2.0,3.0,4.0,14.594405594405599,112.0,2,1125,1,0,1,100.0,10.0,10.0,10.0,10.0,10.0,8.0,1,20,8,7,0,0.08,981.1875190225693,4.718498871295094,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5142,100.0,98.0,0,20.0,1,37.99984,23.72379,6,1.0,2.0,3.0,12.598096348096346,69.0,2,1125,1,90,3,93.0,9.0,10.0,10.0,10.0,8.0,9.0,1,15,15,0,0,0.23,153.27920469433553,4.23410650459726,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5143,0.0,0.0,0,1.0,1,37.97362,23.7326,3,1.5,1.0,2.0,12.641414141414142,30.0,3,1125,1,89,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,0,0,0.09,294.380692713707,3.4011973816621555,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5146,100.0,86.0,0,3.0,1,37.99604,23.73515,4,1.0,2.0,2.0,15.70182595182595,38.0,2,1125,1,88,5,96.0,10.0,10.0,10.0,10.0,9.0,9.0,1,1,1,0,0,0.76,415.5094959041797,3.6375861597263857,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5147,100.0,100.0,0,0.0,0,37.965,23.72273,4,1.0,1.0,1.0,13.48193473193473,56.0,3,1125,1,90,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,1,0,0,0.15,239.5993721804739,4.02535169073515,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5148,100.0,97.0,1,1.0,1,38.00697,23.73714,7,1.0,3.0,4.0,20.607226107226104,30.0,1,10,1,78,32,99.0,10.0,10.0,10.0,10.0,9.0,10.0,0,5,5,0,0,4.78,319.86472605216517,3.4011973816621555,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5149,100.0,100.0,0,176.0,1,37.97478,23.734820000000006,2,1.0,1.0,1.0,15.683760683760687,34.0,1,1125,1,82,2,80.0,10.0,10.0,6.0,8.0,10.0,10.0,1,113,113,0,0,0.17,165.39292137574017,3.5263605246161616,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5151,100.0,95.0,0,19.0,1,37.97914,23.72331,4,1.0,1.0,2.0,19.193084693084693,13.0,1,365,1,90,17,96.0,10.0,10.0,10.0,10.0,10.0,9.0,1,9,9,0,0,1.32,31.629419124374227,2.5649493574615367,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5152,100.0,95.0,0,19.0,1,37.97914,23.72331,4,1.0,1.0,2.0,17.70901320901321,10.0,1,365,1,90,16,91.0,9.0,10.0,10.0,10.0,10.0,9.0,1,9,9,0,0,1.26,31.629419124374227,2.302585092994046,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5153,97.0,98.0,0,141.0,1,37.97044,23.74026,8,2.5,3.0,4.0,19.859557109557112,96.0,2,730,1,90,6,100.0,10.0,10.0,9.0,10.0,10.0,9.0,1,67,52,15,0,0.47,741.4465216609174,4.564348191467836,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5154,100.0,100.0,1,19.0,1,37.97857,23.7406,6,2.0,2.0,4.0,20.468531468531467,89.0,1,60,1,76,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,16,16,0,0,1.0,489.0354614285277,4.48863636973214,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5155,100.0,100.0,1,15.0,1,37.96673,23.72339,6,1.0,1.0,4.0,21.959401709401707,20.0,1,1125,1,83,30,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,16,16,0,0,2.26,394.21900510077774,2.995732273553991,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5156,100.0,99.0,1,1.0,0,37.96226,23.71857,2,1.0,1.0,1.0,20.825757575757578,21.0,2,100,1,85,66,95.0,10.0,9.0,10.0,10.0,10.0,9.0,0,1,1,0,0,5.03,262.4908625952965,3.044522437723423,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5157,100.0,100.0,0,5.0,1,37.98491,23.74137,3,1.5,1.0,2.0,3.38014763014763,10.0,1,1125,1,0,3,87.0,8.0,8.0,10.0,10.0,9.0,10.0,1,4,4,0,0,0.24,518.8249046350849,2.302585092994046,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5158,100.0,95.0,0,19.0,1,37.97914,23.72331,4,1.0,1.0,2.0,16.96173271173271,14.0,1,365,1,90,21,96.0,10.0,9.0,10.0,10.0,10.0,10.0,1,9,9,0,0,1.65,31.629419124374227,2.6390573296152584,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5160,100.0,100.0,1,1.0,0,37.985,23.73414,7,1.0,3.0,4.0,14.477272727272727,52.0,2,1125,1,82,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,3,3,0,0,0.74,306.5818854542228,3.9512437185814275,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5161,100.0,89.0,0,12.0,0,37.99414,23.72908,2,1.0,1.0,1.0,9.466783216783217,185.0,1,1125,1,90,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,1,0,0,0.11,242.36233403820043,5.220355825078324,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5162,100.0,94.0,1,1.0,0,37.97934,23.72548,3,1.0,1.0,2.0,9.457459207459207,39.0,1,356,1,52,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,3,2,1,0,0.08,160.53303181558437,3.6635616461296463,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5164,100.0,95.0,0,19.0,1,37.97914,23.72331,2,1.0,1.0,1.0,19.01146076146076,10.0,1,365,1,1,13,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,9,9,0,0,1.03,31.629419124374227,2.302585092994046,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5165,100.0,95.0,0,19.0,1,37.97914,23.72331,4,1.0,1.0,2.0,19.193084693084693,12.0,1,365,1,90,16,95.0,10.0,10.0,10.0,9.0,10.0,10.0,1,9,9,0,0,1.27,31.629419124374227,2.4849066497880004,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5166,100.0,95.0,0,19.0,1,37.97914,23.72331,4,1.0,1.0,2.0,19.193084693084693,11.0,1,365,1,90,20,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,9,9,0,0,1.53,31.629419124374227,2.3978952727983707,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5167,100.0,94.0,1,3.0,1,37.9734,23.75189,6,1.0,2.0,4.0,20.18220668220668,34.0,2,21,1,0,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,6,6,0,0,0.52,609.0531722741574,3.5263605246161616,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5169,100.0,98.0,0,20.0,1,37.98401,23.72492,2,1.0,1.0,1.0,8.853729603729604,58.0,2,1125,1,90,9,91.0,9.0,9.0,9.0,9.0,8.0,9.0,1,15,15,0,0,0.69,427.1471912292293,4.060443010546419,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5171,99.0,100.0,0,0.0,1,37.96632,23.70846,4,1.0,1.0,2.0,19.70648795648795,34.0,2,1125,1,89,30,98.0,10.0,10.0,10.0,10.0,10.0,9.0,1,5,5,0,0,2.32,1054.1728753360312,3.5263605246161616,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5172,100.0,100.0,0,0.0,0,37.97724,23.707320000000006,5,1.0,1.0,1.0,18.204933954933956,66.0,1,60,1,88,3,100.0,10.0,10.0,10.0,10.0,10.0,9.0,1,1,1,0,0,0.53,1430.7855656513739,4.189654742026425,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5173,100.0,100.0,1,12.0,1,37.9825,23.72088,6,1.0,2.0,5.0,19.55846930846931,26.0,1,22,1,83,37,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,12,12,0,0,3.15,446.10080078655284,3.258096538021482,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5174,100.0,50.0,1,2.0,1,37.96355,23.72515,6,1.0,2.0,4.0,18.170551670551674,34.0,2,1125,1,0,2,100.0,10.0,10.0,10.0,10.0,10.0,8.0,0,1,1,0,0,0.17,444.6002801060855,3.5263605246161616,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5175,100.0,100.0,0,0.0,1,37.958,23.72402,3,1.0,1.0,2.0,19.951631701631705,27.0,1,1125,1,83,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,0,0,0.23,158.21036790696223,3.295836866004329,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5176,99.0,100.0,0,36.0,1,37.97775,23.72257,2,1.5,1.0,1.0,19.066627816627815,20.0,2,350,1,63,55,95.0,10.0,10.0,10.0,10.0,10.0,10.0,1,32,32,0,0,4.46,131.54174976243957,2.995732273553991,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5177,97.0,97.0,0,40.0,1,37.97646,23.73054,6,2.0,2.0,2.0,22.19871794871795,140.0,2,999,1,0,23,92.0,10.0,9.0,9.0,9.0,10.0,9.0,1,21,21,0,0,1.85,296.6143898582504,4.941642422609304,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5178,100.0,100.0,0,20.0,1,37.97584000000001,23.7339,2,1.5,1.0,1.0,8.575369075369077,30.0,1,15,1,90,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,10,10,0,0,0.17,25.700225397244445,3.4011973816621555,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5181,100.0,100.0,1,17.0,1,37.96558,23.73334,2,1.0,1.0,1.0,20.51631701631701,17.0,1,1125,1,27,44,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,15,15,0,0,3.39,1061.5676960620565,2.833213344056216,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5182,100.0,100.0,0,43.0,1,37.96635,23.7304,3,1.0,1.0,1.0,13.907731157731156,37.0,2,365,1,88,15,97.0,10.0,10.0,10.0,10.0,9.0,9.0,1,34,33,1,0,2.08,928.4824539673402,3.6109179126442243,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5183,100.0,100.0,1,61.0,1,37.96758,23.7278,4,1.0,1.0,2.0,18.49786324786325,88.0,2,1125,1,89,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,39,37,0,0,0.26,765.2284818658977,4.477336814478207,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5184,100.0,100.0,1,61.0,1,37.96821,23.72749,4,1.0,1.0,2.0,18.957070707070706,100.0,2,1125,1,89,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,39,37,0,0,0.34,778.6261809400073,4.605170185988092,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5185,100.0,100.0,1,61.0,1,37.96791,23.72868,4,1.0,1.0,2.0,18.383449883449885,128.0,2,1125,1,89,4,95.0,10.0,9.0,10.0,9.0,10.0,10.0,0,39,37,0,0,0.67,850.6506381546315,4.852030263919617,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5186,100.0,100.0,1,61.0,1,37.96758,23.7278,4,1.0,1.0,2.0,18.881118881118883,103.0,2,1125,1,77,21,97.0,9.0,10.0,10.0,10.0,10.0,10.0,0,39,37,0,0,1.79,765.2284818658977,4.634728988229636,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5187,100.0,100.0,1,61.0,1,37.96758,23.7278,4,1.0,1.0,2.0,18.79623154623155,88.0,2,1125,1,79,16,100.0,9.0,10.0,10.0,10.0,10.0,9.0,0,39,37,0,0,1.34,765.2284818658977,4.477336814478207,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5188,100.0,100.0,1,61.0,1,37.96758,23.7278,4,2.0,1.0,2.0,18.522533022533025,195.0,2,1125,1,86,13,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,39,37,0,0,1.13,765.2284818658977,5.272999558563747,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5189,100.0,100.0,0,2.0,1,37.98544,23.7285,4,2.0,2.0,2.0,12.07051282051282,38.0,1,1125,1,89,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,0,0,0.08,117.92237231430222,3.6375861597263857,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5190,100.0,100.0,0,176.0,1,37.96838,23.73135,8,2.0,3.0,4.0,19.956293706293707,67.0,1,1125,1,73,7,91.0,9.0,10.0,10.0,9.0,10.0,8.0,1,113,113,0,0,1.22,882.1391499058757,4.204692619390966,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5192,100.0,97.0,1,18.0,1,37.96428,23.75045,4,1.0,1.0,1.0,10.34013209013209,43.0,1,1125,1,0,4,100.0,10.0,10.0,10.0,10.0,10.0,9.0,1,28,28,0,0,0.65,254.80641069693337,3.7612001156935624,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5193,100.0,100.0,0,0.0,0,37.98371,23.7596,4,1.0,1.0,1.0,18.413558663558664,40.0,7,1125,1,78,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,1,0,0,0.08,627.9580334435099,3.6888794541139363,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
