host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,bathroom_is_private,Entire home/apt,Hotel room,Private room,Shared room,1Ο ΝΕΚΡΟΤΑΦΕΙΟ,ΑΓΙΟΣ ΕΛΕΥΘΕΡΙΟΣ,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,ΑΚΡΟΠΟΛΗ,ΑΜΠΕΛΟΚΗΠΟΙ,ΑΝΩ ΚΥΨΕΛΗ,ΑΝΩ ΠΑΤΗΣΙΑ,ΒΟΤΑΝΙΚΟΣ,ΓΚΑΖΙ,ΓΚΥΖΗ,ΓΟΥΒΑ,ΓΟΥΔΙ,ΕΛΛΗΝΟΡΩΣΩΝ,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,ΖΑΠΠΕΙΟ,ΘΗΣΕΙΟ,ΙΛΙΣΙΑ,ΚΕΡΑΜΕΙΚΟΣ,ΚΟΛΟΚΥΝΘΟΥ,ΚΟΛΩΝΑΚΙ,ΚΟΛΩΝΟΣ,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,ΚΥΨΕΛΗ,ΛΥΚΑΒΗΤΤΟΣ,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,ΝΕΑ ΚΥΨΕΛΗ,ΝΕΟΣ ΚΟΣΜΟΣ,ΝΙΡΒΑΝΑ,ΠΑΓΚΡΑΤΙ,ΠΑΤΗΣΙΑ,ΠΕΔΙΟ ΑΡΕΩΣ,ΠΕΝΤΑΓΩΝΟ,ΠΕΤΡΑΛΩΝΑ,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,ΠΟΛΥΓΩΝΟ,ΠΡΟΜΠΟΝΑ,ΡΗΓΙΛΛΗΣ,ΡΙΖΟΥΠΟΛΗ,ΣΕΠΟΛΙΑ,ΣΤΑΔΙΟ,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,a few days or more,within a day,within a few hours,within an hour
100.0,100.0,0,176.0,176.0,1,1,4,2.0,1.0,2.0,34.0,2,1125,1.0,2.0,1125.0,1125.0,1.3,1125.0,1,9,39,59,302,25,25,6,95.0,10.0,10.0,10.0,10.0,10.0,10.0,1,113,113,0,0,3.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,0,176.0,176.0,1,1,4,2.0,1.0,2.0,34.0,2,1125,1.0,2.0,1125.0,1125.0,1.3,1125.0,1,24,54,76,335,10,10,2,96.0,10.0,9.0,10.0,10.0,10.0,10.0,1,113,113,0,0,1.38,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,0,3.0,3.0,1,1,3,1.5,1.0,2.0,30.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,1,30,60,90,365,2,2,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,1,0,0,0.51,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,0,176.0,176.0,1,1,2,1.0,1.0,1.0,34.0,2,1125,1.0,2.0,1125.0,1125.0,1.5,1125.0,1,14,24,39,159,26,26,1,91.0,9.0,10.0,9.0,9.0,9.0,9.0,1,113,113,0,0,4.24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,0,176.0,176.0,1,1,8,2.0,3.0,4.0,44.0,2,1125,1.0,2.0,1125.0,1125.0,1.3,1125.0,1,28,56,81,348,20,20,2,98.0,10.0,9.0,9.0,10.0,10.0,10.0,1,113,113,0,0,2.7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,0,176.0,176.0,1,1,4,2.0,1.0,2.0,34.0,2,1125,1.0,2.0,1125.0,1125.0,1.3,1125.0,1,12,35,64,324,6,6,1,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,113,113,0,0,1.17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,0,176.0,176.0,1,1,2,1.0,1.0,1.0,34.0,2,1125,1.0,2.0,1125.0,1125.0,1.3,1125.0,1,10,24,47,318,29,29,4,96.0,10.0,9.0,10.0,10.0,10.0,10.0,1,113,113,0,0,3.78,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,0,176.0,176.0,1,1,8,3.0,3.0,4.0,47.0,2,1125,1.0,2.0,1125.0,1125.0,1.4,1125.0,1,8,33,51,270,40,40,2,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,113,113,0,0,5.33,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,0,0.0,0.0,1,0,2,1.0,1.0,1.0,30.0,1,60,1.0,1.0,1125.0,1125.0,1.0,1125.0,1,30,52,82,250,3,3,0,100.0,10.0,10.0,10.0,10.0,9.0,9.0,1,2,2,0,0,0.38,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,100.0,0,8.0,8.0,1,1,2,0.0,1.0,1.0,37.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,1,0,22,52,307,1,1,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,8,0,8,0,0.18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,100.0,0,8.0,8.0,1,1,2,1.0,1.0,2.0,49.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,1,0,22,52,307,1,1,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,8,0,8,0,0.35,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,100.0,0,0.0,0.0,1,0,4,1.0,1.0,2.0,50.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,1,30,60,90,180,1,1,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,1,0,0,0.14,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100.0,86.0,0,0.0,0.0,1,1,2,1.0,1.0,1.0,45.0,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,1,30,60,90,181,9,9,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,1,0,0,1.2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,100.0,0,8.0,8.0,1,1,6,1.0,1.0,6.0,100.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,1,0,22,52,294,1,1,0,100.0,10.0,10.0,10.0,10.0,10.0,8.0,1,8,0,8,0,0.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100.0,100.0,0,4.0,4.0,1,0,2,1.0,1.0,1.0,36.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,1,0,0,0,234,2,2,0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,1,4,4,0,0,0.27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,1,6.0,6.0,1,1,7,1.0,2.0,3.0,83.0,1,40,1.0,3.0,3.0,40.0,2.7,32.2,1,30,60,90,365,1,1,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,1,0,0,0.21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100.0,100.0,1,56.0,56.0,1,1,4,1.0,1.0,2.0,48.0,1,1125,1.0,2.0,1125.0,1125.0,1.6,1125.0,1,23,53,83,172,21,21,1,93.0,10.0,9.0,10.0,10.0,10.0,9.0,1,26,26,0,0,2.8,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,0,0.0,0.0,1,1,4,1.0,1.0,2.0,46.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,1,29,59,89,364,1,1,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,1,0,0,0.15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,0,22.0,22.0,1,1,2,1.0,1.0,1.0,24.0,1,365,2.0,7.0,1125.0,1125.0,5.7,1125.0,1,27,57,87,362,7,7,0,77.0,9.0,7.0,10.0,10.0,10.0,8.0,1,22,22,0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,95.0,1,15.0,15.0,1,1,6,2.0,2.0,4.0,31.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,1,26,56,86,361,5,5,0,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1,7,7,0,0,0.65,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
100.0,94.0,1,42.0,42.0,1,1,4,1.0,1.0,2.0,39.0,1,1124,1.0,2.0,1125.0,1125.0,1.0,1125.0,1,26,56,86,361,3,3,0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,1,34,34,0,0,0.59,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,0,15.0,15.0,1,1,4,1.0,1.0,1.0,20.0,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,1,0,25,51,136,31,31,1,96.0,10.0,10.0,10.0,10.0,9.0,10.0,1,11,11,0,0,3.94,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,77.0,0,0.0,0.0,1,0,5,1.5,2.0,3.0,28.0,2,100,2.0,2.0,1125.0,1125.0,2.0,1125.0,1,0,0,23,293,7,7,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,1,0,0,0.93,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,100.0,1,14.0,14.0,1,1,2,1.0,1.0,1.0,29.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,1,0,0,0,233,21,21,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,8,8,0,0,2.69,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,99.0,0,36.0,36.0,1,1,3,3.5,2.0,2.0,68.0,2,1125,2.0,730.0,1125.0,1125.0,25.1,1125.0,1,20,50,80,355,1,1,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,20,20,0,0,0.15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,1,15.0,15.0,1,1,16,3.0,5.0,10.0,64.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,1,30,60,90,282,7,7,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,16,16,0,0,0.9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
67.0,91.0,0,2.0,2.0,1,1,1,1.5,1.0,1.0,13.0,3,60,3.0,3.0,1125.0,1125.0,3.0,1125.0,1,30,60,90,90,4,4,0,85.0,9.0,9.0,8.0,10.0,9.0,10.0,1,3,0,3,0,0.56,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
83.0,50.0,0,15.0,15.0,1,1,1,2.0,1.0,1.0,15.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,1,0,0,0,261,1,1,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,15,8,7,0,0.13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,1,1.0,1.0,1,1,4,1.0,1.0,2.0,92.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,1,0,0,0,272,1,1,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,9,9,0,0,0.18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,96.0,1,0.0,0.0,1,1,4,1.0,1.0,3.0,45.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,1,26,56,86,353,8,8,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,4,4,0,0,1.13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,1,8.0,8.0,1,1,6,2.0,3.0,3.0,81.0,3,30,3.0,3.0,1125.0,1125.0,3.0,1125.0,1,2,31,60,309,20,20,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,7,7,0,0,2.82,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,93.0,1,1.0,1.0,1,1,4,1.0,1.0,1.0,65.0,1,30,1.0,1.0,1125.0,1125.0,1.0,1125.0,1,30,60,86,341,11,11,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,5,5,0,0,1.49,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,0,2.0,2.0,1,1,2,1.0,1.0,1.0,64.0,1,31,1.0,2.0,1125.0,1125.0,1.4,1125.0,1,0,0,0,228,7,7,0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,3,3,0,0,0.95,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,96.0,1,0.0,0.0,1,1,3,1.0,1.0,2.0,38.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,1,30,60,90,357,2,2,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,4,4,0,0,0.36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,96.0,1,0.0,0.0,1,1,4,1.0,1.0,3.0,35.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,1,30,60,90,357,5,5,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,4,4,0,0,0.7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,0,2.0,2.0,1,0,2,1.0,1.0,1.0,30.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,1,0,0,0,202,1,1,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,2,2,0,0,0.55,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
100.0,100.0,1,4.0,4.0,1,1,4,1.0,1.0,2.0,50.0,1,60,1.0,2.0,1125.0,1125.0,1.9,1125.0,1,7,30,60,333,1,1,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,7,7,0,0,0.15,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99.0,100.0,0,36.0,36.0,1,1,4,1.0,2.0,3.0,20.0,1,1000,1.0,1.0,1125.0,1125.0,1.0,1125.0,1,0,0,0,0,49,49,1,95.0,10.0,10.0,10.0,10.0,10.0,10.0,1,32,32,0,0,6.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,1,4.0,4.0,1,1,3,1.0,1.0,1.0,18.0,7,1125,7.0,7.0,1125.0,1125.0,7.0,1125.0,1,0,0,0,230,3,3,0,93.0,10.0,10.0,10.0,10.0,9.0,9.0,1,3,3,0,0,0.42,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,0,10.0,10.0,1,1,4,1.0,1.0,2.0,60.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,1,30,60,90,365,1,1,0,80.0,10.0,8.0,10.0,10.0,10.0,8.0,0,10,10,0,0,0.15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,57.0,0,1.0,1.0,1,0,1,1.0,1.0,1.0,15.0,1,30,1.0,2.0,30.0,30.0,1.3,30.0,1,29,59,89,89,4,4,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,2,0,2,0,0.82,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,1,9.0,9.0,1,1,6,1.0,2.0,2.0,27.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,1,24,54,84,329,29,29,3,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,4,4,0,0,4.12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,99.0,0,5.0,5.0,1,1,4,1.0,1.0,2.0,150.0,1,5,1.0,1.0,1125.0,1125.0,1.0,1125.0,1,24,54,84,84,15,15,0,93.0,10.0,9.0,10.0,10.0,10.0,9.0,1,2,2,0,0,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
100.0,89.0,0,0.0,0.0,1,0,3,1.0,1.0,1.0,30.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,1,0,27,57,332,2,2,0,100.0,10.0,10.0,10.0,10.0,9.0,10.0,0,1,1,0,0,0.33,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,0,176.0,176.0,1,1,4,1.0,2.0,2.0,39.0,2,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,1,20,50,80,355,15,15,3,100.0,9.0,10.0,10.0,10.0,10.0,10.0,1,113,113,0,0,2.13,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,0,0.0,0.0,1,1,5,1.0,1.0,1.0,25.0,2,15,2.0,2.0,15.0,15.0,2.0,15.0,1,20,20,20,20,2,2,0,100.0,10.0,9.0,9.0,10.0,10.0,10.0,1,1,1,0,0,0.3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
100.0,100.0,0,0.0,0.0,1,0,4,1.0,1.0,2.0,18.0,4,365,4.0,4.0,1125.0,1125.0,4.0,1125.0,1,0,0,0,166,4,4,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,1,0,0,0.55,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100.0,100.0,1,2.0,2.0,1,1,4,1.0,1.0,2.0,23.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,1,30,60,90,365,10,10,1,94.0,10.0,10.0,10.0,10.0,10.0,10.0,1,2,2,0,0,1.38,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,100.0,0,0.0,0.0,1,0,2,1.0,1.0,1.0,130.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,1,1,1,1,1,1,1,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,1,0,0,0.15,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100.0,100.0,1,1.0,1.0,1,1,4,1.0,1.0,3.0,36.0,2,30,2.0,2.0,1125.0,1125.0,2.0,1125.0,1,0,0,19,289,8,8,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,2,2,0,0,1.07,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
83.0,93.0,0,0.0,0.0,1,1,6,1.0,2.0,3.0,35.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,1,0,0,0,0,9,9,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,0,0,1.22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,94.0,1,8.0,8.0,1,1,6,1.0,2.0,2.0,298.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,1,30,60,90,91,7,7,0,91.0,10.0,9.0,10.0,10.0,9.0,9.0,0,7,7,0,0,1.06,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,99.0,1,1.0,1.0,1,1,2,1.0,1.0,1.0,34.0,1,15,1.0,1.0,1125.0,1125.0,1.0,1125.0,1,29,59,89,179,13,13,2,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,2,2,0,0,1.9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
